0,0.000000,2,0,200,1.507414,44.343682,0.768000,0.776198
0,0.000000,2,0,400,4.135119,249.239587,0.162000,0.167441
1,0.000000,2,0,200,1.088496,54.466391,0.316000,0.325446
1,0.000000,2,0,400,2.813464,243.427949,0.162400,0.166283
0,0.000000,2,1,200,0.953634,53.956519,0.365000,0.388441
0,0.000000,2,1,400,3.938172,221.340723,0.645400,0.646436
1,0.000000,2,1,200,1.157774,45.395016,0.660400,0.682562
1,0.000000,2,1,400,3.063157,214.925915,0.686600,0.685240
0,0.000000,2,2,200,0.984878,45.979196,0.664200,0.660675
0,0.000000,2,2,400,3.721085,237.081179,0.425400,0.424992
1,0.000000,2,2,200,1.242585,47.613442,0.596600,0.600496
1,0.000000,2,2,400,3.624077,234.678656,0.397200,0.397443
0,0.000000,2,3,200,0.980477,53.064502,0.381200,0.394475
0,0.000000,2,3,400,4.973926,218.936898,0.671800,0.674002
1,0.000000,2,3,200,0.856131,50.484302,0.465400,0.481296
1,0.000000,2,3,400,3.566159,223.554929,0.499000,0.505595
0,0.000000,2,4,200,0.865780,44.810340,0.773800,0.771809
0,0.000000,2,4,400,4.203339,221.148331,0.705800,0.703842
1,0.000000,2,4,200,1.170443,52.477177,0.365200,0.379363
1,0.000000,2,4,400,4.177977,219.103996,0.570800,0.567930
0,0.000000,2,5,200,0.904189,54.701564,0.417600,0.435077
0,0.000000,2,5,400,5.586179,215.247909,0.741400,0.748137
1,0.000000,2,5,200,0.939761,63.395426,0.079400,0.087926
1,0.000000,2,5,400,3.628941,233.896847,0.351200,0.356039
0,0.000000,2,6,200,1.057503,59.764648,0.155400,0.159676
0,0.000000,2,6,400,4.151238,219.445893,0.682000,0.686207
1,0.000000,2,6,200,1.199946,39.347742,0.820600,0.816560
1,0.000000,2,6,400,3.516888,228.717449,0.419000,0.416085
0,0.000000,2,7,200,1.488967,51.619981,0.439000,0.458514
0,0.000000,2,7,400,3.202438,238.767378,0.367000,0.358666
1,0.000000,2,7,200,1.190269,66.455742,0.056400,0.050891
1,0.000000,2,7,400,2.998207,232.060130,0.411600,0.403117
0,0.000000,2,8,200,1.142341,60.177458,0.162000,0.165426
0,0.000000,2,8,400,5.900564,231.507219,0.450600,0.451205
1,0.000000,2,8,200,1.226727,48.300819,0.609200,0.606283
1,0.000000,2,8,400,2.846318,219.450099,0.627400,0.622098
0,0.000000,2,9,200,1.021634,47.934928,0.634000,0.637448
0,0.000000,2,9,400,4.074424,221.534775,0.660400,0.654831
1,0.000000,2,9,200,0.921238,49.156705,0.523000,0.533222
1,0.000000,2,9,400,4.791966,237.264758,0.316400,0.323820
0,0.000000,2,10,200,1.460522,54.783605,0.283400,0.296186
0,0.000000,2,10,400,4.042457,245.824318,0.237800,0.229603
1,0.000000,2,10,200,1.367311,48.496789,0.440600,0.460180
1,0.000000,2,10,400,5.998148,225.924770,0.519400,0.516427
0,0.000000,2,11,200,1.908560,47.721881,0.600200,0.612393
0,0.000000,2,11,400,8.329797,227.551992,0.531600,0.531115
1,0.000000,2,11,200,1.395011,46.496470,0.558200,0.575585
1,0.000000,2,11,400,4.116786,213.314481,0.703600,0.700855
0,0.000000,2,12,200,1.811973,52.400628,0.477800,0.490895
0,0.000000,2,12,400,6.204197,221.815380,0.644800,0.654421
1,0.000000,2,12,200,1.681298,48.509289,0.544200,0.562507
1,0.000000,2,12,400,5.980906,222.282701,0.520800,0.533392
0,0.000000,2,13,200,2.125570,43.036601,0.843800,0.847336
0,0.000000,2,13,400,8.880584,233.749567,0.428800,0.441347
1,0.000000,2,13,200,1.377743,37.897331,0.935800,0.928811
1,0.000000,2,13,400,4.157194,226.008237,0.551200,0.561762
0,0.000000,2,14,200,1.892989,52.676162,0.303000,0.312428
0,0.000000,2,14,400,8.902859,222.657483,0.681200,0.679571
1,0.000000,2,14,200,2.711533,46.872222,0.462400,0.478367
1,0.000000,2,14,400,5.893021,214.000347,0.737200,0.734446
0,0.000000,2,15,200,1.797668,39.772339,0.910600,0.911048
0,0.000000,2,15,400,6.357415,255.207329,0.132000,0.141851
1,0.000000,2,15,200,1.557745,50.549992,0.469400,0.472009
1,0.000000,2,15,400,4.909092,232.775848,0.413400,0.416361
0,0.000000,2,16,200,1.640131,43.941928,0.809800,0.798081
0,0.000000,2,16,400,7.274289,230.422546,0.591800,0.599030
1,0.000000,2,16,200,1.427145,42.729136,0.803000,0.791852
1,0.000000,2,16,400,4.044653,226.716842,0.539800,0.548810
0,0.000000,2,17,200,1.479536,46.584724,0.688600,0.697385
0,0.000000,2,17,400,8.864946,236.141710,0.372800,0.388663
1,0.000000,2,17,200,1.486868,42.941192,0.810200,0.811033
1,0.000000,2,17,400,4.794053,240.656427,0.290600,0.311662
0,0.000000,2,18,200,1.966633,59.879655,0.207000,0.211028
0,0.000000,2,18,400,6.993185,220.879463,0.729600,0.731341
1,0.000000,2,18,200,1.834589,50.656953,0.484400,0.499143
1,0.000000,2,18,400,6.241684,238.686110,0.229600,0.232071
0,0.000000,2,19,200,1.864626,52.542430,0.416200,0.433971
0,0.000000,2,19,400,7.534247,241.170570,0.321600,0.338209
1,0.000000,2,19,200,1.580927,45.474219,0.708600,0.722021
1,0.000000,2,19,400,5.759022,229.447799,0.458000,0.465121
0,0.000000,2,20,200,1.652935,51.866960,0.471400,0.476143
0,0.000000,2,20,400,7.713402,221.365979,0.578400,0.586860
1,0.000000,2,20,200,1.263927,43.034431,0.782400,0.778073
1,0.000000,2,20,400,4.836184,213.248780,0.720800,0.724011
0,0.000000,2,21,200,2.058911,51.006836,0.456600,0.469950
0,0.000000,2,21,400,5.314804,219.116881,0.677400,0.680907
1,0.000000,2,21,200,1.748717,40.764035,0.866000,0.853268
1,0.000000,2,21,400,3.977684,243.412558,0.229800,0.228373
0,0.000000,2,22,200,2.250546,41.868891,0.876200,0.864295
0,0.000000,2,22,400,10.128162,240.110974,0.294000,0.295808
1,0.000000,2,22,200,1.642260,78.354016,0.007000,0.004556
1,0.000000,2,22,400,4.401472,242.412358,0.256200,0.255854
0,0.000000,2,23,200,1.736243,38.109626,0.947800,0.936549
0,0.000000,2,23,400,7.648968,237.495218,0.372800,0.377214
1,0.000000,2,23,200,1.447350,43.438480,0.708800,0.708339
1,0.000000,2,23,400,5.202114,223.088558,0.597200,0.593933
0,0.000000,2,24,200,2.449169,54.027420,0.397000,0.409356
0,0.000000,2,24,400,7.837246,206.068178,0.901400,0.901164
1,0.000000,2,24,200,1.621043,43.025151,0.757600,0.763320
1,0.000000,2,24,400,6.890960,230.656005,0.441400,0.426220
0,0.000000,2,25,200,2.917252,60.337911,0.130800,0.130968
0,0.000000,2,25,400,8.371420,225.212105,0.623200,0.623653
1,0.000000,2,25,200,2.888710,54.454859,0.212000,0.221285
1,0.000000,2,25,400,3.836899,224.516309,0.506200,0.510165
0,0.000000,2,26,200,2.188493,53.010616,0.424400,0.437520
0,0.000000,2,26,400,6.894370,212.826724,0.770400,0.773275
1,0.000000,2,26,200,1.466816,42.971735,0.812200,0.810544
1,0.000000,2,26,400,5.052454,205.281303,0.831200,0.836556
0,0.000000,2,27,200,1.599340,51.047698,0.489400,0.489385
0,0.000000,2,27,400,10.315185,219.737310,0.676000,0.674624
1,0.000000,2,27,200,1.908739,47.632292,0.607800,0.612330
1,0.000000,2,27,400,5.244529,229.618411,0.431000,0.433241
0,0.000000,2,28,200,1.881053,49.835050,0.543200,0.563874
0,0.000000,2,28,400,7.170946,235.265912,0.439200,0.445572
1,0.000000,2,28,200,1.672378,54.892868,0.259200,0.278237
1,0.000000,2,28,400,6.564410,236.458872,0.297400,0.306083
0,0.000000,2,29,200,1.563104,44.884472,0.808000,0.809120
0,0.000000,2,29,400,7.454675,225.164715,0.593600,0.598978
1,0.000000,2,29,200,1.463052,43.360517,0.741400,0.745175
