0,0,0,200,4.062547,0.001362,0.028000
0,0,0,400,7.090960,0.003482,0.000000
1,0,0,200,4.507585,0.000935,0.250000
1,0,0,400,6.546592,0.000187,0.239000
0,0,1,200,4.933752,0.001079,0.011000
0,0,1,400,7.289240,0.001520,0.000000
1,0,1,200,4.998739,0.000459,0.654000
1,0,1,400,7.759536,0.000255,0.450000
0,0,2,200,4.975477,0.003319,0.000000
0,0,2,400,7.446949,0.002439,0.000000
1,0,2,200,4.876775,0.000309,0.670000
1,0,2,400,6.840404,0.000107,0.531000
0,0,3,200,5.246722,0.001908,0.000000
0,0,3,400,6.865768,0.001540,0.000000
1,0,3,200,4.456919,0.000857,0.035000
1,0,3,400,6.830170,0.000332,0.014000
0,0,4,200,4.913790,0.002198,0.000000
0,0,4,400,6.964360,0.001454,0.000000
1,0,4,200,4.559179,0.002443,0.000000
1,0,4,400,6.570713,0.000257,0.488000
0,0,5,200,4.782681,0.001545,0.002000
0,0,5,400,7.578980,0.001616,0.000000
1,0,5,200,4.673167,0.000952,0.200000
1,0,5,400,6.670682,0.000150,0.871000
0,0,6,200,4.870452,0.001465,0.004000
0,0,6,400,7.547647,0.001631,0.000000
1,0,6,200,4.304601,0.000821,0.481000
1,0,6,400,6.656306,0.000375,0.005000
0,0,7,200,4.756463,0.002599,0.000000
0,0,7,400,7.312300,0.002379,0.000000
1,0,7,200,4.543847,0.000762,0.031000
1,0,7,400,6.509779,0.000109,0.374000
0,0,8,200,4.786256,0.002508,0.000000
0,0,8,400,7.584657,0.002690,0.000000
1,0,8,200,4.422216,0.000896,0.002000
1,0,8,400,6.829749,0.000149,0.174000
0,0,9,200,4.363853,0.003773,0.000000
0,0,9,400,7.154453,0.003323,0.000000
1,0,9,200,5.146239,0.000543,0.183000
1,0,9,400,6.941347,0.000407,0.047000
0,0,10,200,4.621078,0.003234,0.000000
0,0,10,400,6.805649,0.001760,0.000000
1,0,10,200,4.350893,0.000645,0.478000
1,0,10,400,6.777094,0.000274,0.315000
0,0,11,200,5.128731,0.003214,0.000000
0,0,11,400,7.597267,0.003027,0.000000
1,0,11,200,4.237940,0.000359,0.885000
1,0,11,400,6.608934,0.000133,0.067000
0,0,12,200,4.440760,0.002891,0.000000
0,0,12,400,7.061517,0.002705,0.000000
1,0,12,200,4.596054,0.000734,0.109000
1,0,12,400,6.278867,0.000123,0.867000
0,0,13,200,4.364833,0.001686,0.004000
0,0,13,400,7.034697,0.001905,0.000000
1,0,13,200,4.140480,0.000665,0.315000
1,0,13,400,6.623707,0.000229,0.097000
0,0,14,200,4.591896,0.002707,0.000000
0,0,14,400,7.545639,0.003369,0.000000
1,0,14,200,4.126425,0.000288,0.405000
1,0,14,400,6.841430,0.000236,0.000000
0,0,15,200,4.546593,0.001919,0.000000
0,0,15,400,7.454624,0.002738,0.000000
1,0,15,200,5.417857,0.000196,0.073000
1,0,15,400,6.538835,0.000161,0.443000
0,0,16,200,4.740866,0.002200,0.001000
0,0,16,400,8.196913,0.002359,0.000000
1,0,16,200,4.468547,0.000783,0.269000
1,0,16,400,6.455670,0.000102,0.863000
0,0,17,200,4.389962,0.001412,0.000000
0,0,17,400,7.365911,0.002414,0.000000
1,0,17,200,4.151411,0.000526,0.391000
1,0,17,400,7.086947,0.000239,0.148000
0,0,18,200,5.521181,0.003020,0.000000
0,0,18,400,7.195635,0.003526,0.000000
1,0,18,200,4.371618,0.000232,0.585000
1,0,18,400,6.775354,0.000136,0.084000
0,0,19,200,4.547422,0.003967,0.000000
0,0,19,400,7.990630,0.002827,0.000000
1,0,19,200,4.512696,0.001623,0.003000
1,0,19,400,6.783727,0.000217,0.118000
0,0,20,200,4.814702,0.002244,0.000000
0,0,20,400,7.595524,0.003522,0.000000
1,0,20,200,4.620692,0.000474,0.218000
1,0,20,400,7.589967,0.000061,0.249000
0,0,21,200,4.983829,0.002351,0.000000
0,0,21,400,7.948572,0.003885,0.000000
1,0,21,200,4.754930,0.000689,0.133000
1,0,21,400,7.262891,0.000120,0.710000
0,0,22,200,4.793057,0.001333,0.018000
0,0,22,400,7.240355,0.001777,0.000000
1,0,22,200,4.579192,0.000890,0.031000
1,0,22,400,7.127246,0.000256,0.398000
0,0,23,200,4.847578,0.003539,0.000000
0,0,23,400,7.702990,0.002355,0.000000
1,0,23,200,4.738443,0.000683,0.572000
1,0,23,400,6.898002,0.000138,0.613000
0,0,24,200,4.591451,0.004219,0.000000
0,0,24,400,7.134689,0.003438,0.000000
1,0,24,200,4.300014,0.000172,0.992000
1,0,24,400,6.592544,0.000167,0.361000
0,0,25,200,4.880756,0.003154,0.000000
0,0,25,400,7.901746,0.002790,0.000000
1,0,25,200,4.429185,0.000576,0.527000
1,0,25,400,7.050090,0.000160,0.503000
0,0,26,200,4.623212,0.001913,0.000000
0,0,26,400,7.464140,0.001670,0.000000
1,0,26,200,4.713774,0.001258,0.061000
1,0,26,400,7.358121,0.000314,0.362000
0,0,27,200,4.596544,0.002260,0.000000
0,0,27,400,7.284637,0.003021,0.000000
1,0,27,200,4.349197,0.000476,0.311000
1,0,27,400,6.655164,0.000156,0.840000
0,0,28,200,4.802944,0.002070,0.000000
