0,0.0,0,400,5.18762670647e-05,0.227627237276,1470
0,0.0,1,400,3.2776845058e-05,0.315518448155,1470
0,0.0,2,400,-0.00024887133073,0.999950005,1470
0,0.0,3,400,7.70110507787e-05,0.140235976402,1470
0,0.0,4,400,8.28128341317e-06,0.447505249475,1470
0,0.0,5,400,-5.07375043532e-06,0.53099690031,1470
0,0.0,6,400,-2.58433148463e-06,0.508499150085,1470
0,0.0,7,400,5.22058230768e-05,0.234626537346,1470
0,0.0,8,400,-4.98774901362e-05,0.757774222578,1470
0,0.0,9,400,-0.000175203965268,0.99195080492,1470
0,0.0,10,400,0.000110820916672,0.0523447655234,1470
0,0.0,11,400,0.000120943856354,0.0436456354365,1470
0,0.0,12,400,-0.000150711491791,0.979152084792,1470
0,0.0,13,400,-9.39049856938e-05,0.909059094091,1470
0,0.0,14,400,-0.000128772330858,0.966853314669,1470
0,0.0,15,400,-1.55812176162e-05,0.579292070793,1470
0,0.0,16,400,-3.0385076961e-05,0.673082691731,1470
0,0.0,17,400,-3.04175244673e-05,0.664483551645,1470
0,0.0,18,400,-1.36932119792e-05,0.573792620738,1470
0,0.0,19,400,6.36328479486e-05,0.180731926807,1470
0,0.0,20,400,-8.56635994018e-05,0.895160483952,1470
0,0.0,21,400,8.56592765331e-06,0.44500549945,1470
0,0.0,22,400,-0.000162884804745,0.989451054895,1470
0,0.0,23,400,2.66049661088e-05,0.3500149985,1470
0,0.0,24,400,-1.86376199619e-05,0.604789521048,1470
0,0.0,25,400,-7.20042763704e-05,0.839466053395,1470
0,0.0,26,400,8.52979727328e-05,0.117238276172,1470
0,0.0,27,400,-5.92012593932e-05,0.817168283172,1470
0,0.0,28,400,0.000120433457212,0.0405459454055,1470
0,0.0,29,400,-0.000193659786988,0.997550244976,1470
0,0.0,30,400,1.36886922401e-06,0.485501449855,1470
0,0.0,31,400,-6.52805844706e-05,0.828367163284,1470
0,0.0,32,400,-1.11044389147e-06,0.502099790021,1470
0,0.0,33,400,-2.23617854814e-05,0.626287371263,1470
0,0.0,34,400,-1.15976593214e-05,0.565693430657,1470
0,0.0,35,400,0.000111482739821,0.0589441055894,1470
0,0.0,36,400,-1.67136502641e-06,0.50699930007,1470
0,0.0,37,400,4.1706681559e-05,0.2800219978,1470
0,0.0,38,400,-0.000168862154143,0.991450854915,1470
0,0.0,39,400,-0.000182313967179,0.996250374963,1470
0,0.0,40,400,-7.77828705975e-05,0.859264073593,1470
0,0.0,41,400,0.000135865151725,0.0226477352265,1470
0,0.0,42,400,5.376802842e-05,0.226827317268,1470
0,0.0,43,400,6.74759937472e-05,0.169133086691,1470
0,0.0,44,400,7.26510092496e-05,0.155734426557,1470
0,0.0,45,400,4.49728942217e-05,0.253424657534,1470
0,0.0,46,400,0.000213462417991,0.00119200775207,1470
0,0.0,47,400,-5.87419927044e-05,0.804269573043,1470
0,0.0,48,400,-7.12021786408e-05,0.839766023398,1470
0,0.0,49,400,-0.000167802709634,0.993850614939,1470
0,0.0,50,400,0.000248525995157,0.000147311421461,1470
0,0.0,51,400,3.40707490539e-05,0.312418758124,1470
0,0.0,52,400,0.000136331575017,0.0249475052495,1470
0,0.0,53,400,2.75508858998e-05,0.348315168483,1470
0,0.0,54,400,6.17902630851e-05,0.19903009699,1470
0,0.0,55,400,-0.000101472630618,0.924757524248,1470
0,0.0,56,400,-4.58820484566e-05,0.742575742426,1470
0,0.0,57,400,-3.51985625118e-05,0.696380361964,1470
0,0.0,58,400,-2.69882264372e-05,0.649185081492,1470
0,0.0,59,400,5.59141389858e-06,0.462803719628,1470
0,0.0,60,400,-3.06513249471e-05,0.669283071693,1470
0,0.0,61,400,-0.000131619661943,0.971552844716,1470
0,0.0,62,400,4.41919638302e-05,0.260123987601,1470
0,0.0,63,400,-0.00019442045239,0.998850114989,1470
0,0.0,64,400,-0.000177224068913,0.995050494951,1470
0,0.0,65,400,-0.0001396282896,0.97495250475,1470
0,0.0,66,400,-4.65744735737e-05,0.740775922408,1470
0,0.0,67,400,3.45129445606e-05,0.307119288071,1470
0,0.0,68,400,0.0001974608826,0.0027071954425,1470
0,0.0,69,400,0.000200903490314,0.00174521355213,1470
0,0.0,70,400,-6.08739364397e-05,0.804169583042,1470
0,0.0,71,400,2.36773805825e-05,0.371912808719,1470
0,0.0,72,400,2.10514359717e-05,0.372712728727,1470
0,0.0,73,400,-4.13377233613e-05,0.719578042196,1470
0,0.0,74,400,-5.02378165469e-05,0.76597340266,1470
0,0.0,75,400,5.65654254614e-05,0.210728927107,1470
0,0.0,76,400,7.50366075835e-05,0.135836416358,1470
0,0.0,77,400,-2.56140585679e-05,0.640385961404,1470
0,0.0,78,400,5.16263252609e-05,0.232426757324,1470
0,0.0,79,400,1.52474926719e-05,0.41100889911,1470
0,0.0,80,400,-3.36207012647e-05,0.678082191781,1470
0,0.0,81,400,4.5556241551e-05,0.263823617638,1470
0,0.0,82,400,-0.000138762690968,0.979852014799,1470
0,0.0,83,400,6.58506557151e-06,0.45900409959,1470
0,0.0,84,400,-2.55397194925e-05,0.636886311369,1470
0,0.0,85,400,7.5790520062e-05,0.148635136486,1470
0,0.0,86,400,-6.5281492535e-05,0.818068193181,1470
0,0.0,87,400,-4.83391383791e-06,0.529897010299,1470
0,0.0,88,400,-8.23322924265e-06,0.542695730427,1470
0,0.0,89,400,0.000135255137464,0.0330466953305,1470
0,0.0,90,400,-3.16931778808e-05,0.673282671733,1470
0,0.0,91,400,0.000141377244462,0.0229477052295,1470
0,0.0,92,400,4.15692910047e-05,0.26602339766,1470
0,0.0,93,400,2.59419875226e-05,0.348915108489,1470
0,0.0,94,400,-0.000119688259107,0.960253974603,1470
0,0.0,95,400,-5.32699248883e-05,0.773572642736,1470
0,0.0,96,400,8.18155371278e-05,0.121737826217,1470
0,0.0,97,400,-3.92915404958e-05,0.712878712129,1470
0,0.0,98,400,-2.38312141638e-05,0.629887011299,1470
0,0.0,99,400,1.07943471469e-05,0.438806119388,1470
0,0.0,100,400,1.3279059337e-05,0.420907909209,1470
0,0.0,101,400,0.000103215024867,0.0743425657434,1470
0,0.0,102,400,-1.78025101428e-05,0.583791620838,1470
0,0.0,103,400,7.62165369532e-06,0.451404859514,1470
0,0.0,104,400,-7.16147306982e-05,0.859664033597,1470
0,0.0,105,400,-0.000158296494078,0.98895110489,1470
