0,0.0948
0,0.5434
0,0.2076
0,0.2308
0,0.8794
0,0.4534
0,0.559
0,0.5762
0,0.4298
0,0.3384
0,0.4864
0,0.0612
0,0.2792
0,0.7942
0,0.4316
0,0.6272
0,0.3432
0,0.6454
0,0.538
0,0.6442
0,0.6844
0,0.357
0,0.4754
0,0.8132
0,0.1214
0,0.6646
0,0.178
0,0.234
0,0.3902
0,0.2706
0,0.538
0,0.1832
0,0.2818
0,0.6718
0,0.3028
0,0.844
0,0.0566
0,0.5434
0,0.0752
0,0.5486
0,0.2394
0,0.4432
0,0.1648
0,0.1334
0,0.5374
0,0.7138
0,0.7832
0,0.11
0,0.6676
0,0.1144
0,0.654
0,0.459
0,0.2352
0,0.5438
0,0.2726
0,0.3204
0,0.3352
0,0.8024
0,0.1466
0,0.1576
0,0.1762
0,0.324
0,0.2224
0,0.4586
0,0.3244
0,0.6862
0,0.601
0,0.082
0,0.4904
0,0.6088
0,0.1348
0,0.0466
0,0.8824
0,0.4468
0,0.6622
0,0.2972
0,0.6258
0,0.5994
0,0.7282
0,0.172
0,0.0926
0,0.7692
0,0.5054
0,0.0588
0,0.3438
0,0.208
0,0.4442
0,0.3552
0,0.3694
0,0.291
0,0.1722
0,0.1866
0,0.471
0,0.8688
0,0.1718
0,0.2752
0,0.152
0,0.0758
0,0.3784
0,0.7478
0,0.1738
0,0.8568
0,0.155
0,0.5502
0,0.7018
0,0.7226
0,0.28
0,0.0562
0,0.3644
0,0.7394
0,0.5672
0,0.356
0,0.3146
0,0.5318
0,0.6892
0,0.3224
0,0.7316
0,0.5768
0,0.1628
0,0.5598
0,0.7114
0,0.1292
0,0.0874
0,0.2608
0,0.2368
0,0.5798
0,0.3694
0,0.745
0,0.9012
0,0.4582
0,0.0762
0,0.8274
0,0.2628
0,0.3748
0,0.6168
0,0.803
0,0.3866
0,0.5826
0,0.208
0,0.3712
0,0.02
0,0.8392
0,0.446
0,0.8064
0,0.0498
0,0.0812
0,0.1924
0,0.112
0,0.2778
0,0.1852
0,0.6486
0,0.38
0,0.5506
0,0.5504
0,0.3366
0,0.1526
0,0.525
0,0.2792
0,0.5228
0,0.168
0,0.0478
0,0.2686
0,0.6686
0,0.5384
0,0.5598
0,0.32
0,0.0612
0,0.4188
0,0.65
0,0.8594
0,0.4096
0,0.6372
0,0.741
0,0.2292
0,0.6974
0,0.263
0,0.174
0,0.7474
0,0.694
0,0.1342
0,0.305
0,0.1644
0,0.9178
0,0.8192
0,0.5482
0,0.4028
0,0.617
0,0.2536
0,0.8366
0,0.5048
0,0.3524
0,0.6648
0,0.0572
0,0.981
0,0.2044
0,0.4296
0,0.0596
0,0.5524
0,0.6348
0,0.0558
0,0.4964
0,0.5618
0,0.0734
0,0.0018
0,0.1044
0,0.538
0,0.6682
0,0.6346
0,0.4482
0,0.4502
0,0.4496
0,0.053
0,0.5966
0,0.067
0,0.6232
0,0.784
0,0.4344
0,0.242
0,0.2334
0,0.624
0,0.3954
0,0.7392
0,0.3038
0,0.3506
0,0.143
0,0.9104
0,0.585
0,0.621
0,0.1406
0,0.0038
0,0.1346
0,0.3544
0,0.9658
0,0.9548
0,0.5706
0,0.0866
0,0.7878
0,0.1496
0,0.7044
0,0.1314
0,0.7204
0,0.8518
0,0.4836
0,0.2404
0,0.4878
0,0.7246
0,0.0312
0,0.3338
0,0.9068
0,0.9382
0,0.3326
0,0.3188
0,0.5868
0,0.5462
0,0.3876
0,0.2376
0,0.2882
0,0.2816
0,0.446
0,0.2408
0,0.6798
0,0.147
0,0.7144
0,0.7534
0,0.7828
0,0.584
0,0.3218
0,0.3988
0,0.2814
0,0.2382
0,0.3534
0,0.3824
0,0.5194
0,0.0326
0,0.6682
0,0.1284
0,0.4884
0,0.0928
0,0.5554
0,0.394
0,0.2564
0,0.1218
0,0.5262
0,0.712
0,0.395
0,0.6634
0,0.2662
0,0.055
0,0.7514
0,0.2046
0,0.2714
0,0.468
0,0.4248
0,0.1634
0,0.6366
0,0.3954
0,0.6334
0,0.232
0,0.8466
0,0.5822
0,0.7204
0,0.736
0,0.9126
0,0.456
0,0.3446
0,0.751
0,0.3804
0,0.874
0,0.248
0,0.1694
0,0.7722
0,0.2162
0,0.6036
0,0.0572
0,0.0512
0,0.7032
0,0.3662
0,0.357
0,0.181
0,0.5294
0,0.6116
0,0.129
0,0.2162
0,0.7082
0,0.368
0,0.5228
0,0.3974
0,0.7216
0,0.8962
0,0.3868
0,0.6768
0,0.3732
0,0.1308
0,0.2556
0,0.7144
0,0.1734
0,0.665
0,0.448
0,0.8692
0,0.1174
0,0.6214
0,0.2774
0,0.3878
0,0.147
0,0.29
0,0.3356
0,0.5092
0,0.2968
0,0.651
0,0.2984
0,0.4912
0,0.0852
0,0.172
0,0.2376
0,0.884
0,0.8964
0,0.3848
0,0.5042
0,0.1382
0,0.4276
0,0.266
0,0.338
0,0.3498
0,0.3104
0,0.4996
0,0.284
0,0.1076
0,0.2224
0,0.239
0,0.1556
0,0.3878
0,0.2318
0,0.0932
0,0.2622
0,0.0668
0,0.3464
0,0.3558
0,0.9202
0,0.6352
0,0.5008
0,0.067
0,0.1088
0,0.058
0,0.872
0,0.1946
0,0.32
0,0.9874
0,0.6186
0,0.1564
0,0.203
0,0.7884
0,0.6524
0,0.8066
0,0.4624
0,0.5834
0,0.2144
0,0.3214
0,0.22
0,0.8144
0,0.093
