100,0.0,0.626,0.636
100,0.0,0.857,0.9
100,0.0,0.525,0.543
100,0.0,0.758,0.719
100,0.0,0.72,0.746
100,0.0,0.871,0.899
100,0.0,0.373,0.329
100,0.0,0.355,0.425
100,0.0,0.343,0.335
100,0.0,0.125,0.25
100,0.0,0.698,0.721
100,0.0,0.677,0.691
100,0.0,0.646,0.637
100,0.0,0.325,0.31
100,0.0,0.44,0.421
100,0.0,0.49,0.509
100,0.0,0.261,0.219
100,0.0,0.085,0.044
100,0.0,0.141,0.049
100,0.0,0.919,0.955
100,0.0,0.939,0.961
100,0.0,0.744,0.769
100,0.0,0.25,0.24
100,0.0,0.859,0.777
100,0.0,0.795,0.847
100,0.0,0.137,0.113
100,0.0,0.24,0.222
100,0.0,0.45,0.434
100,0.0,0.49,0.445
100,0.0,0.033,0.022
100,0.0,0.22,0.36
100,0.0,0.057,0.028
100,0.0,0.622,0.64
100,0.0,0.741,0.739
100,0.0,0.484,0.501
100,0.0,0.958,0.926
100,0.0,0.097,0.076
100,0.0,0.802,0.84
100,0.0,0.164,0.15
100,0.0,0.828,0.863
100,0.0,0.596,0.585
100,0.0,0.861,0.901
100,0.0,0.513,0.506
100,0.0,0.548,0.524
100,0.0,0.004,0.001
100,0.0,0.402,0.402
100,0.0,0.455,0.461
100,0.0,0.012,0.007
100,0.0,0.545,0.535
100,0.0,0.387,0.377
100,0.0,0.341,0.343
100,0.0,0.84,0.879
100,0.0,0.276,0.67
100,0.0,0.882,0.887
100,0.0,0.323,0.285
100,0.0,0.802,0.834
100,0.0,0.144,0.103
100,0.0,0.755,0.787
100,0.0,0.022,0.017
100,0.0,0.376,0.108
100,0.0,0.226,0.188
100,0.0,0.604,0.808
100,0.0,0.796,0.861
100,0.0,0.869,0.791
100,0.0,0.22,0.202
100,0.0,0.114,0.183
100,0.0,0.244,0.24
100,0.0,0.941,0.878
100,0.0,0.614,0.623
100,0.0,0.841,0.881
100,0.0,0.843,0.694
100,0.0,0.774,0.827
100,0.0,0.427,0.258
100,0.0,0.873,0.881
100,0.0,0.703,0.567
100,0.0,0.376,0.381
100,0.0,0.172,0.118
100,0.0,0.461,0.448
100,0.0,0.123,0.101
100,0.0,0.385,0.349
100,0.0,0.523,0.161
100,0.0,0.151,0.119
100,0.0,0.314,0.282
100,0.0,0.211,0.182
100,0.0,0.082,0.051
100,0.0,0.628,0.624
100,0.0,0.021,0.038
100,0.0,0.19,0.169
100,0.0,0.258,0.238
100,0.0,0.155,0.133
100,0.0,0.272,0.253
100,0.0,0.876,0.621
100,0.0,0.334,0.478
100,0.0,0.539,0.537
100,0.0,0.413,0.396
100,0.0,0.437,0.432
100,0.0,0.613,0.635
100,0.0,0.814,0.831
100,0.0,0.191,0.172
100,0.0,0.216,0.177
100,0.0,0.242,0.216
100,0.0,0.347,0.326
100,0.0,0.204,0.299
100,0.0,0.61,0.85
100,0.0,0.032,0.095
100,0.0,0.78,0.696
100,0.0,0.257,0.236
100,0.0,0.834,0.804
100,0.0,0.603,0.615
100,0.0,0.691,0.512
100,0.0,0.182,0.162
100,0.0,0.606,0.634
100,0.0,0.484,0.235
100,0.0,0.202,0.264
100,0.0,0.436,0.436
100,0.0,0.912,0.973
100,0.0,0.418,0.417
100,0.0,0.689,0.704
100,0.0,0.521,0.527
100,0.0,0.12,0.109
100,0.0,0.858,0.887
100,0.0,0.394,0.116
100,0.0,0.665,0.709
100,0.0,0.883,0.861
100,0.0,0.85,0.884
100,0.0,0.86,0.681
100,0.0,0.476,0.359
100,0.0,0.587,0.661
100,0.0,0.817,0.856
100,0.0,0.881,0.843
100,0.0,0.06,0.057
100,0.0,0.005,0.002
100,0.0,0.138,0.104
100,0.0,0.822,0.929
100,0.0,0.694,0.7
100,0.0,0.471,0.495
100,0.0,0.097,0.07
100,0.0,0.953,0.986
100,0.0,0.585,0.639
100,0.0,0.043,0.029
100,0.0,0.464,0.408
100,0.0,0.398,0.824
100,0.0,0.38,0.369
100,0.0,0.26,0.231
100,0.0,0.759,0.802
100,0.0,0.754,0.676
100,0.0,0.322,0.302
100,0.0,0.628,0.618
100,0.0,0.928,0.965
100,0.0,0.883,0.946
100,0.0,0.936,0.951
100,0.0,0.349,0.423
100,0.0,0.933,0.972
100,0.0,0.379,0.379
100,0.0,0.596,0.63
100,0.0,0.494,0.486
100,0.0,0.512,0.541
100,0.0,0.041,0.173
100,0.0,0.11,0.269
100,0.0,0.652,0.673
100,0.0,0.121,0.052
100,0.0,0.938,0.902
100,0.0,0.714,0.752
100,0.0,0.22,0.2
100,0.0,0.593,0.771
100,0.0,0.846,0.878
100,0.0,0.102,0.096
100,0.0,0.159,0.143
100,0.0,0.464,0.473
100,0.0,0.28,0.257
100,0.0,0.904,0.935
100,0.0,0.765,0.803
100,0.0,0.617,0.649
100,0.0,0.859,0.909
100,0.0,0.151,0.118
100,0.0,0.027,0.021
100,0.0,0.317,0.3
100,0.0,0.117,0.081
100,0.0,0.868,0.881
100,0.0,0.653,0.764
100,0.0,0.077,0.034
100,0.0,0.585,0.589
100,0.0,0.58,0.627
100,0.0,0.822,0.857
100,0.0,0.974,0.845
100,0.0,0.136,0.098
100,0.0,0.431,0.399
100,0.0,0.073,0.058
100,0.0,0.72,0.775
100,0.0,0.864,0.885
100,0.0,0.524,0.534
100,0.0,0.599,0.612
100,0.0,0.636,0.635
100,0.0,0.915,0.947
100,0.0,0.943,0.869
100,0.0,0.519,0.513
100,0.0,0.277,0.247
100,0.0,0.152,0.175
100,0.0,0.43,0.43
100,0.0,0.336,0.305
100,0.0,0.008,0.004
100,0.0,0.643,0.652
100,0.0,0.205,0.177
100,0.0,0.931,0.934
100,0.0,0.416,0.418
100,0.0,0.818,0.848
100,0.0,0.548,0.557
100,0.0,0.842,0.869
100,0.0,0.174,0.137
100,0.0,0.81,0.852
100,0.0,0.606,0.615
100,0.0,0.738,0.74
100,0.0,0.14,0.171
100,0.0,0.41,0.427
100,0.0,0.207,0.189
100,0.0,0.405,0.418
100,0.0,0.515,0.507
100,0.0,0.895,0.755
100,0.0,0.329,0.307
100,0.0,0.305,0.258
100,0.0,0.501,0.482
100,0.0,0.905,0.937
100,0.0,0.691,0.704
100,0.0,0.112,0.208
100,0.0,0.164,0.21
100,0.0,0.229,0.179
100,0.0,0.144,0.508
100,0.0,0.01,0.005
100,0.0,0.51,0.49
100,0.0,0.541,0.489
100,0.0,0.429,0.7
100,0.0,0.313,0.208
100,0.0,0.667,0.705
100,0.0,0.063,0.038
100,0.0,0.439,0.438
100,0.0,0.929,0.947
100,0.0,0.384,0.404
100,0.0,0.694,0.707
100,0.0,0.047,0.029
100,0.0,0.425,0.361
100,0.0,0.785,0.798
100,0.0,0.691,0.689
100,0.0,0.847,0.842
100,0.0,0.13,0.096
100,0.0,0.923,0.962
100,0.0,0.15,0.076
100,0.0,0.41,0.387
100,0.0,0.713,0.915
100,0.0,0.02,0.002
100,0.0,0.217,0.225
100,0.0,0.705,0.717
100,0.0,0.874,0.416
100,0.0,0.587,0.601
100,0.0,0.417,0.411
100,0.0,0.351,0.375
100,0.0,0.699,0.727
100,0.0,0.94,0.95
100,0.0,0.551,0.536
100,0.0,0.346,0.32
100,0.0,0.897,0.931
100,0.0,0.642,0.656
100,0.0,0.085,0.066
100,0.0,0.782,0.819
100,0.0,0.057,0.032
100,0.0,0.799,0.838
100,0.0,0.4,0.413
100,0.0,0.824,0.724
100,0.0,0.708,0.72
100,0.0,0.081,0.092
100,0.0,0.269,0.244
100,0.0,0.711,0.751
100,0.0,0.833,0.861
100,0.0,0.912,0.952
100,0.0,0.35,0.25
100,0.0,0.365,0.328
100,0.0,0.668,0.72
100,0.0,0.641,0.648
100,0.0,0.616,0.64
100,0.0,0.061,0.049
100,0.0,0.457,0.427
100,0.0,0.906,0.946
100,0.0,0.136,0.089
100,0.0,0.231,0.199
100,0.0,0.228,0.179
100,0.0,0.573,0.568
100,0.0,0.81,0.832
100,0.0,0.104,0.087
100,0.0,0.867,0.9
100,0.0,0.379,0.427
100,0.0,0.57,0.47
100,0.0,0.364,0.369
100,0.0,0.409,0.283
100,0.0,0.47,0.549
100,0.0,0.008,0.003
100,0.0,0.443,0.705
100,0.0,0.887,0.931
100,0.0,0.43,0.454
100,0.0,0.624,0.604
100,0.0,0.432,0.406
100,0.0,0.669,0.695
100,0.0,0.538,0.395
100,0.0,0.076,0.049
100,0.0,0.841,0.89
100,0.0,0.587,0.533
100,0.0,0.365,0.378
100,0.0,0.337,0.316
100,0.0,0.547,0.56
100,0.0,0.777,0.818
100,0.0,0.564,0.577
100,0.0,0.635,0.734
100,0.0,0.487,0.52
100,0.0,0.732,0.758
100,0.0,0.788,0.838
100,0.0,0.486,0.502
100,0.0,0.044,0.012
100,0.0,0.805,0.843
100,0.0,0.177,0.145
100,0.0,0.124,0.436
100,0.0,0.104,0.049
100,0.0,0.792,0.826
100,0.0,0.31,0.289
100,0.0,0.426,0.429
100,0.0,0.436,0.841
100,0.0,0.679,0.718
100,0.0,0.508,0.504
100,0.0,0.742,0.826
100,0.0,0.083,0.06
100,0.0,0.9,0.669
100,0.0,0.295,0.263
100,0.0,0.017,0.017
100,0.0,0.238,0.212
100,0.0,0.923,0.957
100,0.0,0.862,0.9
100,0.0,0.374,0.334
100,0.0,0.737,0.686
100,0.0,0.935,0.96
100,0.0,0.843,0.889
100,0.0,0.615,0.643
100,0.0,0.573,0.559
100,0.0,0.523,0.516
100,0.0,0.838,0.88
100,0.0,0.004,0.001
100,0.0,0.464,0.778
100,0.0,0.939,0.814
100,0.0,0.302,0.303
100,0.0,0.735,0.75
100,0.0,0.833,0.874
100,0.0,0.253,0.223
100,0.0,0.782,0.841
100,0.0,0.001,0.001
100,0.0,0.784,0.761
100,0.0,0.366,0.366
100,0.0,0.905,0.92
100,0.0,0.17,0.136
100,0.0,0.819,0.882
100,0.0,0.737,0.781
100,0.0,0.342,0.506
100,0.0,0.52,0.52
100,0.0,0.848,0.909
100,0.0,0.278,0.109
100,0.0,0.097,0.058
100,0.0,0.358,0.321
100,0.0,0.933,0.962
100,0.0,0.137,0.072
100,0.0,0.834,0.859
100,0.0,0.885,0.793
100,0.0,0.711,0.737
100,0.0,0.601,0.677
100,0.0,0.267,0.265
100,0.0,0.382,0.38
100,0.0,0.316,0.096
100,0.0,0.958,0.982
100,0.0,0.162,0.113
100,0.0,0.006,0.004
100,0.0,0.678,0.712
100,0.0,0.574,0.571
100,0.0,0.037,0.025
100,0.0,0.904,0.911
100,0.0,0.334,0.3
100,0.0,0.848,0.89
100,0.0,0.279,0.532
100,0.0,0.284,0.275
100,0.0,0.931,0.554
100,0.0,0.515,0.536
100,0.0,0.29,0.266
100,0.0,0.464,0.441
100,0.0,0.869,0.914
100,0.0,0.861,0.968
100,0.0,0.808,0.461
100,0.0,0.51,0.519
100,0.0,0.859,0.934
100,0.0,0.397,0.407
100,0.0,0.516,0.636
100,0.0,0.359,0.275
100,0.0,0.865,0.666
100,0.0,0.43,0.406
100,0.0,0.302,0.235
100,0.0,0.418,0.393
100,0.0,0.791,0.807
100,0.0,0.671,0.71
100,0.0,0.445,0.435
100,0.0,0.441,0.456
100,0.0,0.869,0.886
100,0.0,0.548,0.535
100,0.0,0.445,0.452
100,0.0,0.072,0.056
100,0.0,0.36,0.35
100,0.0,0.483,0.453
100,0.0,0.929,0.98
100,0.0,0.674,0.689
100,0.0,0.753,0.791
100,0.0,0.05,0.037
100,0.0,0.584,0.573
100,0.0,0.338,0.319
100,0.0,0.436,0.436
100,0.0,0.852,0.88
100,0.0,0.958,0.977
100,0.0,0.159,0.12
100,0.0,0.494,0.192
100,0.0,0.744,0.765
100,0.0,0.603,0.615
100,0.0,0.215,0.188
100,0.0,0.499,0.64
100,0.0,0.763,0.8
100,0.0,0.023,0.011
100,0.0,0.472,0.462
100,0.0,0.224,0.204
100,0.0,0.834,0.876
100,0.0,0.512,0.502
100,0.0,0.347,0.306
100,0.0,0.742,0.793
100,0.0,0.556,0.36
100,0.0,0.457,0.457
100,0.0,0.382,0.371
100,0.0,0.283,0.48
100,0.0,0.5,0.488
100,0.0,0.19,0.345
100,0.0,0.319,0.276
100,0.0,0.886,0.932
100,0.0,0.464,0.438
100,0.0,0.202,0.18
100,0.0,0.221,0.165
100,0.0,0.455,0.446
100,0.0,0.196,0.158
100,0.0,0.269,0.241
100,0.0,0.785,0.854
100,0.0,0.567,0.228
100,0.0,0.233,0.357
100,0.0,0.015,0.01
100,0.0,0.844,0.863
100,0.0,0.744,0.747
100,0.0,0.241,0.222
100,0.0,0.323,0.279
100,0.0,0.197,0.178
100,0.0,0.245,0.233
100,0.0,0.166,0.141
100,0.0,0.871,0.746
100,0.0,0.836,0.879
100,0.0,0.997,0.998
100,0.0,0.859,0.908
100,0.0,0.798,0.806
100,0.0,0.655,0.668
100,0.0,0.576,0.359
100,0.0,0.409,0.384
100,0.0,0.649,0.684
100,0.0,0.505,0.478
100,0.0,0.311,0.15
100,0.0,0.103,0.069
100,0.0,0.727,0.764
100,0.0,0.258,0.238
100,0.0,0.401,0.38
100,0.0,0.283,0.329
100,0.0,0.245,0.197
100,0.0,0.517,0.518
100,0.0,0.555,0.545
100,0.0,0.701,0.576
100,0.0,0.834,0.865
100,0.0,0.507,0.719
100,0.0,0.107,0.108
100,0.0,0.396,0.366
100,0.0,0.965,0.974
100,0.0,0.622,0.601
100,0.0,0.953,0.998
100,0.0,0.784,0.83
100,0.0,0.755,0.791
100,0.0,0.825,0.885
100,0.0,0.529,0.533
100,0.0,0.45,0.441
100,0.0,0.02,0.013
100,0.0,0.135,0.101
100,0.0,0.703,0.718
100,0.0,0.393,0.387
100,0.0,0.25,0.215
100,0.0,0.056,0.24
100,0.0,0.622,0.636
100,0.0,0.27,0.874
100,0.0,0.538,0.542
100,0.0,0.781,0.79
100,0.0,0.542,0.555
100,0.0,0.531,0.149
100,0.0,0.386,0.363
100,0.0,0.391,0.374
100,0.0,0.0,0.001
100,0.0,0.652,0.265
100,0.0,0.276,0.252
100,0.0,0.427,0.42
100,0.0,0.915,0.957
100,0.0,0.186,0.147
100,0.0,0.129,0.034
100,0.0,0.201,0.163
100,0.0,0.346,0.806
100,0.0,0.531,0.545
100,0.0,0.645,0.669
100,0.0,0.475,0.447
100,0.0,0.75,0.768
100,0.0,0.73,0.796
100,0.0,0.62,0.619
100,0.0,0.383,0.281
100,0.0,0.301,0.288
100,0.0,0.612,0.629
100,0.0,0.332,0.319
100,0.0,0.561,0.525
100,0.0,0.223,0.107
100,0.0,0.596,0.659
100,0.0,0.913,0.946
100,0.0,0.708,0.759
100,0.0,0.472,0.471
100,0.0,0.476,0.451
100,0.0,0.39,0.378
100,0.0,0.488,0.48
100,0.0,0.377,0.332
100,0.0,0.005,0.002
100,0.0,0.758,0.787
100,0.0,0.434,0.418
100,0.0,0.206,0.179
100,0.0,0.387,0.354
100,0.0,0.665,0.674
100,0.0,0.79,0.794
100,0.0,0.188,0.147
100,0.0,0.098,0.115
100,0.0,0.834,0.862
100,0.0,0.014,0.005
100,0.0,0.811,0.837
100,0.0,0.15,0.097
100,0.0,0.028,0.055
100,0.0,0.367,0.565
100,0.0,0.82,0.866
100,0.0,0.042,0.028
100,0.0,0.763,0.822
100,0.0,0.502,0.529
100,0.0,0.542,0.513
100,0.0,0.651,0.506
100,0.0,0.331,0.654
100,0.0,0.077,0.173
100,0.0,0.513,0.527
100,0.0,0.314,0.27
100,0.0,0.85,0.445
100,0.0,0.555,0.941
100,0.0,0.748,0.771
100,0.0,0.399,0.418
100,0.0,0.234,0.218
100,0.0,0.306,0.264
100,0.0,0.37,0.344
100,0.0,0.065,0.043
100,0.0,0.811,0.847
100,0.0,0.202,0.137
100,0.0,0.283,0.278
100,0.0,0.153,0.123
100,0.0,0.756,0.857
100,0.0,0.287,0.271
100,0.0,0.301,0.283
100,0.0,0.615,0.616
100,0.0,0.217,0.177
100,0.0,0.254,0.576
100,0.0,0.135,0.114
100,0.0,0.74,0.79
100,0.0,0.955,0.973
100,0.0,0.89,0.887
100,0.0,0.124,0.107
100,0.0,0.734,0.762
100,0.0,0.365,0.344
100,0.0,0.56,0.567
100,0.0,0.36,0.336
100,0.0,0.251,0.218
100,0.0,0.335,0.373
100,0.0,0.707,0.752
100,0.0,0.889,0.963
100,0.0,0.912,0.962
100,0.0,0.405,0.271
100,0.0,0.239,0.227
100,0.0,0.159,0.113
100,0.0,0.843,0.894
100,0.0,0.28,0.459
100,0.0,0.134,0.096
100,0.0,0.602,0.614
100,0.0,0.853,0.893
100,0.0,0.886,0.643
100,0.0,0.003,0.023
100,0.0,0.541,0.449
100,0.0,0.728,0.751
100,0.0,0.143,0.103
100,0.0,0.062,0.006
100,0.0,0.733,0.753
100,0.0,0.809,0.865
100,0.0,0.888,0.931
100,0.0,0.575,0.584
100,0.0,0.418,0.4
100,0.0,0.64,0.679
100,0.0,0.167,0.281
100,0.0,0.876,0.917
100,0.0,0.364,0.494
100,0.0,0.716,0.633
100,0.0,0.152,0.126
100,0.0,0.223,0.2
100,0.0,0.588,0.627
100,0.0,0.261,0.244
100,0.0,0.439,0.435
100,0.0,0.105,0.069
100,0.0,0.944,0.923
100,0.0,0.296,0.275
100,0.0,0.934,0.714
100,0.0,0.091,0.204
100,0.0,0.048,0.131
100,0.0,0.711,0.723
100,0.0,0.189,0.135
100,0.0,0.136,0.11
100,0.0,0.688,0.699
100,0.0,0.552,0.577
100,0.0,0.837,0.864
100,0.0,0.612,0.613
100,0.0,0.462,0.426
100,0.0,0.664,0.77
100,0.0,0.816,0.848
100,0.0,0.337,0.311
100,0.0,0.275,0.24
100,0.0,0.48,0.497
100,0.0,0.278,0.275
100,0.0,0.523,0.512
100,0.0,0.467,0.211
100,0.0,0.647,0.671
100,0.0,0.343,0.304
100,0.0,0.883,0.952
100,0.0,0.822,0.889
100,0.0,0.74,0.752
100,0.0,0.614,0.626
100,0.0,0.944,0.968
100,0.0,0.3,0.181
100,0.0,0.742,0.833
100,0.0,0.596,0.611
100,0.0,0.823,0.857
100,0.0,0.046,0.024
100,0.0,0.886,0.984
100,0.0,0.15,0.125
100,0.0,0.604,0.601
100,0.0,0.632,0.646
100,0.0,0.41,0.4
100,0.0,0.902,0.912
100,0.0,0.778,0.824
100,0.0,0.466,0.457
100,0.0,0.844,0.859
100,0.0,0.415,0.437
100,0.0,0.949,0.967
100,0.0,0.5,0.511
100,0.0,0.101,0.129
100,0.0,0.465,0.458
100,0.0,0.782,0.802
100,0.0,0.041,0.031
100,0.0,0.883,0.923
100,0.0,0.424,0.389
100,0.0,0.463,0.451
100,0.0,0.662,0.671
100,0.0,0.308,0.268
100,0.0,0.248,0.189
100,0.0,0.557,0.575
100,0.0,0.787,0.812
100,0.0,0.019,0.034
100,0.0,0.278,0.209
100,0.0,0.016,0.008
100,0.0,0.554,0.554
100,0.0,0.539,0.534
100,0.0,0.536,0.507
100,0.0,0.224,0.187
100,0.0,0.718,0.746
100,0.0,0.382,0.351
100,0.0,0.777,0.811
100,0.0,0.069,0.037
100,0.0,0.192,0.158
100,0.0,0.18,0.142
100,0.0,0.567,0.605
100,0.0,0.775,0.735
100,0.0,0.508,0.202
100,0.0,0.719,0.733
100,0.0,0.29,0.271
100,0.0,0.152,0.128
100,0.0,0.03,0.027
100,0.0,0.509,0.685
100,0.0,0.561,0.554
100,0.0,0.469,0.515
100,0.0,0.505,0.502
100,0.0,0.136,0.089
100,0.0,0.087,0.056
100,0.0,0.439,0.402
100,0.0,0.726,0.766
100,0.0,0.249,0.235
100,0.0,0.844,0.873
100,0.0,0.022,0.005
100,0.0,0.806,0.846
100,0.0,0.947,0.9
100,0.0,0.483,0.465
100,0.0,0.911,0.819
100,0.0,0.651,0.665
100,0.0,0.434,0.39
100,0.0,0.834,0.862
100,0.0,0.78,0.532
100,0.0,0.683,0.708
100,0.0,0.069,0.04
100,0.0,0.978,0.961
100,0.0,0.288,0.265
100,0.0,0.699,0.706
100,0.0,0.823,0.852
100,0.0,0.503,0.482
100,0.0,0.018,0.012
100,0.0,0.583,0.603
100,0.0,0.837,0.871
100,0.0,0.85,0.895
100,0.0,0.731,0.772
100,0.0,0.592,0.592
100,0.0,0.061,0.035
100,0.0,0.282,0.21
100,0.0,0.453,0.793
100,0.0,0.897,0.931
100,0.0,0.734,0.745
100,0.0,0.144,0.121
100,0.0,0.367,0.546
100,0.0,0.23,0.191
100,0.0,0.173,0.109
100,0.0,0.598,0.623
