0,0,0,200,1.029373,233.254987,0.000000,0.000000
0,0,0,400,3.364848,1155.256557,0.000000,0.000000
1,0,0,200,0.980679,19.606143,0.403600,0.430576
1,0,0,400,3.945449,59.858777,0.031000,0.029401
0,0,1,200,0.927613,97.544571,0.014600,0.009759
0,0,1,400,3.222098,478.427937,0.000000,0.000000
1,0,1,200,1.378345,21.499824,0.677800,0.692133
1,0,1,400,1.949873,84.701418,0.072600,0.071458
0,0,2,200,1.398910,298.613242,0.000000,0.000000
0,0,2,400,2.434283,877.129039,0.000000,0.000000
1,0,2,200,0.954686,15.856791,0.312400,0.334299
1,0,2,400,3.912276,33.655928,0.663200,0.671840
0,0,3,200,1.480222,141.828447,0.000800,0.000064
0,0,3,400,2.234998,490.819107,0.000000,0.000000
1,0,3,200,1.031301,37.409184,0.194200,0.209299
1,0,3,400,2.809433,90.795733,0.086400,0.087653
0,0,4,200,0.804523,174.160075,0.000000,0.000000
0,0,4,400,3.936440,608.319534,0.000000,0.000000
1,0,4,200,0.890228,13.897759,0.860200,0.840253
1,0,4,400,1.608391,70.260439,0.449600,0.470804
0,0,5,200,0.647278,112.526197,0.001400,0.000284
0,0,5,400,3.233796,572.192488,0.000000,0.000000
1,0,5,200,0.711006,23.732367,0.641200,0.643914
1,0,5,400,2.557219,44.744942,0.789200,0.779316
0,0,6,200,1.061453,134.044305,0.001000,0.000164
0,0,6,400,2.573555,609.426746,0.000000,0.000000
1,0,6,200,0.903670,52.045945,0.134600,0.139343
1,0,6,400,1.830282,13.707517,0.567000,0.581000
0,0,7,200,1.467561,204.793594,0.000000,0.000000
0,0,7,400,3.898390,869.213290,0.000000,0.000000
1,0,7,200,1.444012,42.502053,0.029800,0.024212
1,0,7,400,1.508166,31.710584,0.444000,0.473321
0,0,8,200,1.020526,194.837111,0.000000,0.000000
0,0,8,400,3.492084,832.431951,0.000000,0.000000
1,0,8,200,0.945905,45.068315,0.019200,0.014050
1,0,8,400,2.989127,28.085321,0.746000,0.734456
0,0,9,200,1.287266,350.116430,0.000000,0.000000
0,0,9,400,3.175653,963.380643,0.000000,0.000000
1,0,9,200,0.788253,9.746812,0.028200,0.024326
1,0,9,400,3.397394,28.758135,0.791400,0.780178
0,0,10,200,0.886393,412.746491,0.000000,0.000000
0,0,10,400,1.910110,583.222906,0.000000,0.000000
1,0,10,200,0.674213,30.139271,0.121000,0.137740
1,0,10,400,1.519502,53.816529,0.508800,0.516929
0,0,11,200,1.439411,367.539943,0.000000,0.000000
0,0,11,400,2.348412,1103.624498,0.000000,0.000000
1,0,11,200,1.004424,8.968152,0.173200,0.194324
1,0,11,400,2.306052,32.592690,0.200400,0.217145
0,0,12,200,1.256088,202.546278,0.000000,0.000000
0,0,12,400,1.945653,919.996056,0.000000,0.000000
1,0,12,200,1.119658,19.133191,0.909600,0.884060
1,0,12,400,3.277187,52.450299,0.382000,0.420516
0,0,13,200,1.319496,121.479292,0.002200,0.000766
0,0,13,400,3.816828,493.278319,0.000000,0.000000
1,0,13,200,1.195131,28.380452,0.542200,0.558673
1,0,13,400,2.043429,54.323213,0.310800,0.345450
0,0,14,200,0.652375,370.856957,0.000000,0.000000
0,0,14,400,2.966317,1045.940199,0.000000,0.000000
1,0,14,200,0.839119,10.803299,0.820800,0.813507
1,0,14,400,1.434705,78.818771,0.002200,0.000302
0,0,15,200,0.766091,256.475867,0.000000,0.000000
0,0,15,400,2.323873,887.070200,0.000000,0.000000
1,0,15,200,0.555076,3.527657,0.727600,0.724470
1,0,15,400,2.479570,35.688079,0.720200,0.721080
0,0,16,200,0.681848,208.685768,0.000000,0.000000
0,0,16,400,2.485775,942.551304,0.000000,0.000000
1,0,16,200,0.932020,29.733369,0.609400,0.615254
1,0,16,400,1.653752,16.491011,0.888200,0.871029
0,0,17,200,1.166757,180.055386,0.000000,0.000000
0,0,17,400,3.417460,747.858204,0.000000,0.000000
1,0,17,200,0.651941,38.443593,0.225800,0.238531
1,0,17,400,1.963837,62.709526,0.277200,0.313171
0,0,18,200,0.881124,277.957075,0.000000,0.000000
0,0,18,400,2.640092,1114.606075,0.000000,0.000000
1,0,18,200,1.217502,5.627089,0.664600,0.678167
1,0,18,400,1.876458,18.654017,0.722400,0.716054
0,0,19,200,1.113826,312.770888,0.000000,0.000000
0,0,19,400,2.349609,843.823239,0.000000,0.000000
1,0,19,200,0.694348,51.057183,0.159000,0.170996
1,0,19,400,2.240967,101.927947,0.018200,0.010876
0,0,20,200,1.441553,311.374075,0.000000,0.000000
0,0,20,400,3.184302,1198.655386,0.000000,0.000000
1,0,20,200,0.842078,29.428806,0.105600,0.116835
1,0,20,400,2.518818,2.988732,0.215400,0.226147
0,0,21,200,0.940150,253.699399,0.000000,0.000000
0,0,21,400,2.366178,1221.482199,0.000000,0.000000
1,0,21,200,0.780013,25.719864,0.193400,0.206604
1,0,21,400,1.739108,36.295954,0.508600,0.542823
0,0,22,200,1.062891,65.222794,0.112400,0.110203
0,0,22,400,1.984737,613.061766,0.000000,0.000000
1,0,22,200,0.738770,40.194524,0.331600,0.361471
1,0,22,400,1.676219,53.526954,0.541800,0.562787
0,0,23,200,1.320775,383.248216,0.000000,0.000000
0,0,23,400,2.628034,856.493359,0.000000,0.000000
1,0,23,200,0.701153,37.987644,0.142600,0.158558
1,0,23,400,2.627971,24.664223,0.885800,0.860755
0,0,24,200,0.606056,415.038950,0.000000,0.000000
0,0,24,400,2.999363,1217.395975,0.000000,0.000000
1,0,24,200,0.620106,6.823575,0.520000,0.542870
1,0,24,400,1.843223,8.379283,0.965200,0.939950
0,0,25,200,0.775565,238.849927,0.000000,0.000000
0,0,25,400,2.200801,836.286959,0.000000,0.000000
1,0,25,200,1.183166,20.313961,0.587200,0.601574
1,0,25,400,1.773088,24.347080,0.970000,0.943570
0,0,26,200,0.653353,83.998879,0.029000,0.021229
0,0,26,400,2.811231,617.754689,0.000000,0.000000
1,0,26,200,0.765014,37.885465,0.267200,0.296338
1,0,26,400,2.706952,51.464296,0.450400,0.485888
0,0,27,200,0.891694,272.885385,0.000000,0.000000
0,0,27,400,2.145457,1050.627092,0.000000,0.000000
1,0,27,200,0.747262,30.123642,0.299000,0.327770
1,0,27,400,1.562858,46.924276,0.223400,0.245045
0,0,28,200,0.980536,186.777085,0.000000,0.000006
0,0,28,400,2.072815,1166.251999,0.000000,0.000000
1,0,28,200,1.384261,24.084455,0.547200,0.564493
1,0,28,400,2.185037,45.370434,0.337000,0.363215
0,0,29,200,1.025736,150.098830,0.000200,0.000007
0,0,29,400,2.677037,1087.130239,0.000000,0.000000
1,0,29,200,0.829463,48.992410,0.081400,0.079199
1,0,29,400,1.637762,25.466891,0.834800,0.810243
0,0,30,200,1.022246,241.072982,0.000000,0.000000
0,0,30,400,2.301043,908.869010,0.000000,0.000000
1,0,30,200,0.909500,26.350494,0.358400,0.398091
1,0,30,400,3.378451,24.410905,0.952200,0.918196
0,0,31,200,0.704891,260.786715,0.000000,0.000000
0,0,31,400,2.249906,1061.501793,0.000000,0.000000
1,0,31,200,0.531060,26.477312,0.383200,0.401260
1,0,31,400,1.558025,32.515429,0.009200,0.006635
0,0,32,200,0.683980,185.815897,0.000000,0.000000
0,0,32,400,2.164139,709.578647,0.000000,0.000000
1,0,32,200,0.742158,14.448675,0.885000,0.868226
1,0,32,400,1.918842,33.980395,0.535800,0.563408
0,0,33,200,0.707262,94.090743,0.014200,0.011245
0,0,33,400,2.623672,758.708301,0.000000,0.000000
1,0,33,200,1.080046,34.599420,0.262800,0.289446
1,0,33,400,1.481077,42.353782,0.636800,0.647220
0,0,34,200,0.694416,255.953563,0.000000,0.000000
0,0,34,400,3.429203,755.525222,0.000000,0.000000
1,0,34,200,0.842454,18.950547,0.459200,0.481845
1,0,34,400,1.841045,62.263995,0.648800,0.659958
0,0,35,200,0.864318,242.759245,0.000000,0.000000
