6.36424277012e-10,0.451
1.46977167234e-05,0.341
8.62285754792e-07,0.44
6.79217287169e-05,0.077
-5.92940714763e-05,0.901
-4.96704696689e-06,0.485
-4.23132820258e-05,0.798
6.20517972605e-07,0.435
9.34756848751e-05,0.037
2.88311208132e-06,0.429
-3.06862256626e-05,0.723
9.01624407743e-06,0.386
-4.02735275874e-06,0.465
-2.75990570559e-05,0.746
-1.41441769997e-05,0.563
-1.5926095259e-05,0.621
-3.01220133525e-05,0.684
-2.85614117851e-05,0.714
4.99564956051e-05,0.154
4.26020727824e-06,0.436
-6.37775426234e-06,0.459
5.05265843481e-05,0.125
-2.33768496188e-05,0.654
-8.55252093211e-07,0.45
-3.73285142675e-05,0.718
5.63327220549e-05,0.132
3.71844437076e-06,0.426
3.77368100882e-05,0.218
4.88688247258e-05,0.154
-2.09121304633e-05,0.651
7.53437878359e-06,0.417
-1.70624795618e-05,0.63
6.99110372925e-06,0.405
5.19438659537e-05,0.22
3.34808654759e-05,0.237
7.2568875357e-07,0.433
1.85750724745e-05,0.337
-2.52273492328e-05,0.65
-1.2366783017e-05,0.501
-2.42031243949e-06,0.459
-6.88146116174e-06,0.503
-4.62199423999e-06,0.471
1.06481779942e-05,0.382
-1.64207201788e-06,0.493
5.82077500138e-05,0.116
-1.43242646946e-07,0.458
-6.72841744935e-06,0.503
1.04281670124e-05,0.39
-4.07411802635e-05,0.752
1.09164722271e-05,0.363
-4.21322102707e-05,0.768
4.13974882027e-06,0.414
-3.71595223563e-05,0.766
3.45622830136e-05,0.248
-5.63671764796e-05,0.829
-4.69025583171e-05,0.808
-1.72442061524e-05,0.603
1.22316951206e-05,0.356
4.95334686798e-05,0.194
-1.58077873118e-05,0.574
-1.8343215245e-05,0.6
9.39426450147e-06,0.37
1.24418429709e-05,0.382
-1.43066546277e-05,0.564
1.00934563565e-05,0.371
3.43372936476e-05,0.216
2.51967605327e-06,0.436
5.69330500475e-05,0.142
5.42523945557e-05,0.173
4.91552363229e-05,0.15
-7.37389361506e-05,0.944
-1.04607386822e-05,0.516
0.00010149899894,0.032
4.02049690152e-05,0.186
4.5723351294e-05,0.183
7.28283484718e-06,0.374
-2.8239437028e-05,0.668
2.27819185197e-05,0.285
-2.66399353642e-05,0.646
-5.28787833366e-06,0.494
-1.95684059248e-05,0.579
-6.27122342624e-05,0.903
-2.94792272632e-05,0.692
-4.19693133911e-05,0.816
-1.06267537619e-05,0.504
1.28472957782e-05,0.368
6.49509850412e-05,0.111
-4.42934126721e-05,0.843
-2.71995290726e-05,0.678
-1.94897495527e-05,0.655
1.68986626989e-05,0.344
1.86594292737e-05,0.306
-9.84805912393e-07,0.464
-2.91679583314e-05,0.705
-7.93476517093e-06,0.484
-2.80560880161e-05,0.625
-2.69044229287e-05,0.686
1.45810993902e-06,0.441
1.65501703886e-05,0.331
1.6603343024e-05,0.335
5.81229418835e-06,0.405
-3.01012031453e-05,0.714
-3.05777478049e-05,0.756
-5.46368663576e-05,0.865
3.80582844214e-05,0.191
0.00014436540337,0.021
2.48279200318e-05,0.295
-8.39685904202e-06,0.495
-1.85083637436e-05,0.649
1.62456372135e-05,0.327
4.56746924671e-06,0.404
-3.63698130814e-05,0.772
-2.1068710871e-05,0.657
-2.89482991945e-05,0.691
-2.12028391917e-05,0.622
-1.28368002428e-05,0.565
7.704427786e-06,0.405
-2.58088178226e-05,0.674
-4.97153573387e-05,0.829
1.89179948905e-05,0.331
3.39052171194e-05,0.211
-2.9141751029e-05,0.672
1.15561607113e-05,0.374
2.14699341661e-05,0.318
2.79557483129e-06,0.447
-8.15820969965e-06,0.504
-3.24567786933e-05,0.735
1.34805286276e-05,0.36
-4.37460827795e-06,0.471
3.17148435297e-06,0.44
-5.02882791112e-06,0.528
-2.97415372188e-05,0.718
-2.35844201941e-06,0.469
2.09330757562e-05,0.292
-2.4344718225e-05,0.626
-2.51876616299e-05,0.701
-1.31594643171e-06,0.456
-2.67472941826e-05,0.669
2.72841606287e-05,0.259
-2.47612929516e-05,0.663
1.18028776462e-07,0.457
-1.4205345671e-05,0.6
2.15185863481e-05,0.296
-1.25300194587e-05,0.563
-3.89208904175e-05,0.786
-1.76320640022e-05,0.608
-3.87713562169e-05,0.712
1.02702937317e-06,0.45
2.70720128805e-05,0.301
-3.25343778709e-05,0.693
-4.40362578758e-05,0.757
-1.56346343273e-05,0.529
-3.23301403213e-06,0.455
1.22374802475e-05,0.36
1.0076519891e-05,0.392
3.50474283144e-05,0.212
2.33139241076e-06,0.439
-6.05150885052e-05,0.911
2.08204014429e-05,0.299
3.79052958149e-05,0.195
7.06428759878e-06,0.397
-1.01562572772e-05,0.537
-4.04372820079e-05,0.76
-2.18359035715e-05,0.637
-2.08228909035e-05,0.634
-2.89287663703e-05,0.698
-5.58574197775e-05,0.898
-2.08315844389e-05,0.675
-1.64018936869e-05,0.578
3.95570722223e-05,0.202
2.54852181159e-05,0.271
3.17679065142e-06,0.449
-3.87436093704e-05,0.729
2.20722275538e-05,0.311
-4.08035798059e-05,0.779
4.56437755502e-05,0.178
3.25717888945e-05,0.218
-2.76461806534e-05,0.625
-5.41217026773e-05,0.829
1.45047760233e-05,0.351
-9.24354184928e-06,0.53
-2.35205952797e-05,0.614
2.16157071237e-05,0.31
-2.80798561004e-05,0.624
2.07373418247e-05,0.291
1.07949800337e-05,0.365
5.06129205416e-05,0.204
-1.85109782324e-05,0.562
-4.82583485355e-05,0.861
-2.88720337049e-05,0.625
-4.21631086488e-05,0.73
-6.95229276552e-06,0.492
6.23103808569e-05,0.087
3.16188250937e-05,0.278
-5.28040025419e-06,0.488
-5.19238283666e-05,0.825
-3.0748826733e-05,0.73
3.07356742785e-05,0.235
9.96033734145e-06,0.393
5.73676421709e-06,0.409
-3.33430611557e-05,0.72
-3.66933565126e-05,0.738
9.22435934893e-06,0.377
1.7379393965e-08,0.448
-8.33167886845e-06,0.514
-1.91201366701e-05,0.633
1.95065398426e-05,0.337
1.05298268546e-05,0.382
-1.62209577246e-06,0.468
-5.26950145225e-06,0.493
5.96052183746e-06,0.425
