1,0.000000,2,0,400,4.520427,243.427951,0.162400,0.166283
1,0.000000,2,1,400,4.638647,214.925914,0.686600,0.685240
1,0.000000,2,2,400,5.808289,234.678658,0.397200,0.397443
1,0.000000,2,3,400,4.957079,223.554928,0.499000,0.505595
1,0.000000,2,4,400,4.906280,219.103997,0.570800,0.567930
1,0.000000,2,5,400,4.716841,233.896847,0.351200,0.356039
1,0.000000,2,6,400,4.157927,228.717444,0.419000,0.416085
1,0.000000,2,7,400,4.225136,232.060129,0.411600,0.403117
1,0.000000,2,8,400,5.732150,219.450097,0.627400,0.622098
1,0.000000,2,9,400,7.710044,237.264755,0.316400,0.323820
1,0.000000,2,10,400,4.747336,225.924769,0.519400,0.516426
1,0.000000,2,11,400,3.469577,213.314491,0.703600,0.700855
1,0.000000,2,12,400,5.587508,222.282700,0.520800,0.533392
1,0.000000,2,13,400,4.229642,226.008237,0.551200,0.561762
1,0.000000,2,14,400,5.067757,214.000347,0.737200,0.734446
1,0.000000,2,15,400,4.969982,232.775848,0.413400,0.416361
1,0.000000,2,16,400,4.772253,226.716842,0.539800,0.548810
1,0.000000,2,17,400,4.330713,240.656427,0.290600,0.311662
1,0.000000,2,18,400,4.705645,238.686111,0.229600,0.232071
1,0.000000,2,19,400,4.334844,229.447799,0.458000,0.465121
1,0.000000,2,20,400,4.872343,213.248782,0.720800,0.724011
1,0.000000,2,21,400,3.808625,243.412556,0.229800,0.228373
1,0.000000,2,22,400,5.502126,242.412358,0.256200,0.255854
1,0.000000,2,23,400,4.032561,223.088562,0.597200,0.593933
1,0.000000,2,24,400,5.648002,230.656003,0.441400,0.426220
1,0.000000,2,25,400,4.246810,224.516308,0.506200,0.510165
1,0.000000,2,26,400,5.013688,205.281304,0.831200,0.836556
1,0.000000,2,27,400,4.545470,229.618411,0.431000,0.433241
1,0.000000,2,28,400,4.930405,236.458877,0.297400,0.306083
1,0.000000,2,29,400,5.261176,225.989801,0.545200,0.555157
1,0.000000,2,30,400,3.585115,226.058036,0.416800,0.421611
1,0.000000,2,31,400,4.483176,221.632165,0.536000,0.546268
1,0.000000,2,32,400,3.751249,218.761097,0.456000,0.457414
1,0.000000,2,33,400,5.868681,213.807015,0.748000,0.746892
1,0.000000,2,34,400,4.115202,203.398148,0.895600,0.892902
1,0.000000,2,35,400,3.712157,227.044799,0.463200,0.474789
1,0.000000,2,36,400,5.348096,223.021574,0.489200,0.486916
1,0.000000,2,37,400,4.075046,200.169757,0.911600,0.906311
1,0.000000,2,38,400,4.675585,216.866617,0.670800,0.675793
1,0.000000,2,39,400,4.117568,229.030825,0.474400,0.472068
1,0.000000,2,40,400,4.960304,229.700780,0.355000,0.366247
1,0.000000,2,41,400,4.899070,241.374844,0.207800,0.205609
1,0.000000,2,42,400,4.041943,228.123563,0.391600,0.386990
1,0.000000,2,43,400,3.969992,224.452327,0.520000,0.532367
1,0.000000,2,44,400,5.120004,231.072632,0.378600,0.389023
1,0.000000,2,45,400,3.925285,204.118821,0.881200,0.870727
1,0.000000,2,46,400,4.780373,230.881315,0.446800,0.450931
1,0.000000,2,47,400,6.092177,208.999259,0.784800,0.782766
1,0.000000,2,48,400,3.865124,222.188658,0.617600,0.628018
1,0.000000,2,49,400,4.180864,221.960034,0.582400,0.590661
1,0.000000,2,50,400,4.024339,242.003048,0.232000,0.240553
1,0.000000,2,51,400,4.639378,210.551547,0.739800,0.739055
1,0.000000,2,52,400,3.816411,220.638327,0.608800,0.610876
1,0.000000,2,53,400,4.538917,236.689560,0.343000,0.340797
1,0.000000,2,54,400,4.749587,258.416683,0.075200,0.074983
1,0.000000,2,55,400,4.403336,213.844256,0.693000,0.701135
1,0.000000,2,56,400,4.503594,236.524655,0.320000,0.324189
1,0.000000,2,57,400,4.256126,209.594971,0.831600,0.826113
1,0.000000,2,58,400,6.066389,226.719557,0.469400,0.471514
1,0.000000,2,59,400,4.379217,222.697425,0.522800,0.531024
