0,0,0,200,0.00552499297091,0.0000
0,0,1,200,0.00198155215195,0.0010
0,0,2,200,0.00489545171347,0.0000
0,0,3,200,0.00183778208348,0.0050
0,0,4,200,0.00363028321302,0.0000
0,0,5,200,0.00209587342871,0.0000
0,0,6,200,0.00355235260918,0.0000
0,0,7,200,0.00552492826577,0.0000
0,0,8,200,0.00492435849807,0.0000
0,0,9,200,0.00901490897723,0.0000
0,0,10,200,0.00803039531726,0.0000
0,0,11,200,0.00825630548016,0.0000
0,0,12,200,0.00358691088273,0.0000
0,0,13,200,0.000826868335941,0.0770
0,0,14,200,0.00727272990253,0.0000
0,0,15,200,0.006388169722,0.0000
0,0,16,200,0.0056907581669,0.0000
0,0,17,200,0.00222730134351,0.0010
0,0,18,200,0.00696987618403,0.0000
0,0,19,200,0.00190471971208,0.0220
0,0,20,200,0.00700598937921,0.0000
0,0,21,200,0.00444146307572,0.0000
0,0,22,200,0.000598744021707,0.1240
0,0,23,200,0.0058258800465,0.0000
0,0,24,200,0.0113527361662,0.0000
0,0,25,200,0.00515374097197,0.0000
0,0,26,200,0.000611396989019,0.1060
0,0,27,200,0.00747847472638,0.0000
0,0,28,200,0.00379748467491,0.0000
0,0,29,200,0.00270771546727,0.0010
0,0,30,200,0.00253645552762,0.0070
0,0,31,200,0.00200083562363,0.0010
0,0,32,200,0.00389880823075,0.0000
0,0,33,200,0.00208903234998,0.0030
0,0,34,200,0.005616814114,0.0000
0,0,35,200,0.00483601144418,0.0000
0,0,36,200,0.00100525845174,0.0460
0,0,37,200,0.0113862618301,0.0000
0,0,38,200,0.00575907480996,0.0000
0,0,39,200,0.000126318581706,0.3420
0,0,40,200,0.00689752334522,0.0000
0,0,41,200,0.000560111061229,0.1590
0,0,42,200,0.00624190061406,0.0000
0,0,43,200,0.00257623933781,0.0030
0,0,44,200,0.000802970275525,0.0550
0,0,45,200,0.00471319928887,0.0000
0,0,46,200,0.000561879827796,0.1010
0,0,47,200,0.0100729768052,0.0000
0,0,48,200,0.00348330932642,0.0000
0,0,49,200,0.00138101793386,0.0340
0,0,50,200,6.06686509834e-05,0.3830
0,0,51,200,0.00202833588667,0.0010
0,0,52,200,0.00470207190518,0.0000
0,0,53,200,0.00142375643091,0.0150
0,0,54,200,0.00405844686557,0.0010
0,0,55,200,0.00129476909599,0.0430
0,0,56,200,0.00186306207398,0.0110
0,0,57,200,0.00587124119029,0.0000
0,0,58,200,0.013139673905,0.0000
0,0,59,200,0.0068400564255,0.0000
0,0,60,200,0.00826219334106,0.0000
0,0,61,200,0.000469826372801,0.1540
0,0,62,200,0.001554408675,0.0180
0,0,63,200,0.00270490006924,0.0000
0,0,64,200,0.00310256220059,0.0000
0,0,65,200,0.000984982365451,0.0660
0,0,66,200,0.001353533599,0.0500
0,0,67,200,0.00261446810023,0.0110
0,0,68,200,0.00457928732474,0.0000
0,0,69,200,0.000243270178319,0.2350
0,0,70,200,0.00316425185932,0.0000
0,0,71,200,0.00143907603017,0.0270
0,0,72,200,0.00717381907527,0.0000
0,0,73,200,0.00428396401179,0.0000
0,0,74,200,0.00672830404355,0.0000
0,0,75,200,0.00513659000865,0.0000
0,0,76,200,0.00366060714331,0.0000
0,0,77,200,0.00163412822885,0.0080
0,0,78,200,0.00337164513439,0.0000
0,0,79,200,0.00559160004311,0.0000
0,0,80,200,0.00148727533834,0.0160
0,0,81,200,0.00181452193572,0.0030
0,0,82,200,0.00109824081448,0.0890
0,0,83,200,0.00983949415005,0.0000
0,0,84,200,0.00111911545168,0.0320
0,0,85,200,0.00274382106324,0.0030
0,0,86,200,0.000241031369756,0.2530
0,0,87,200,0.0033289859366,0.0010
0,0,88,200,0.00454371189122,0.0000
0,0,89,200,0.00355933959149,0.0010
0,0,90,200,0.0061844544283,0.0000
0,0,91,200,0.00800757605899,0.0000
0,0,92,200,0.00409094138121,0.0000
0,0,93,200,0.00491590106875,0.0000
0,0,94,200,0.0018721048485,0.0060
0,0,95,200,0.00241479818699,0.0000
0,0,96,200,0.00304323081228,0.0010
0,0,97,200,0.00363481878776,0.0000
0,0,98,200,0.00455225370636,0.0000
0,0,99,200,0.00482347957935,0.0000
0,0,100,200,0.0031195117446,0.0010
0,0,101,200,0.00529650791725,0.0000
0,0,102,200,0.00248969970964,0.0060
0,0,103,200,0.00446887228382,0.0000
0,0,104,200,0.000943945319616,0.0450
0,0,105,200,0.00391914080235,0.0000
0,0,106,200,0.00132450787973,0.0160
0,0,107,200,0.00366511594428,0.0060
0,0,108,200,0.00617661349399,0.0000
0,0,109,200,0.00407501287309,0.0010
0,0,110,200,0.00489396989547,0.0000
0,0,111,200,0.00350191873485,0.0000
0,0,112,200,0.00527291468137,0.0000
0,0,113,200,0.00310059324854,0.0000
0,0,114,200,0.00303667211351,0.0000
0,0,115,200,0.00115685523701,0.0100
0,0,116,200,0.00193243652318,0.0140
0,0,117,200,0.00479402572293,0.0000
0,0,118,200,-9.29443199667e-05,0.4600
0,0,119,200,0.0034955761371,0.0060
0,0,120,200,0.00569165883465,0.0000
0,0,121,200,0.00258912738412,0.0000
0,0,122,200,0.00744791789076,0.0000
0,0,123,200,0.00439117650374,0.0000
0,0,124,200,0.0114854015587,0.0000
0,0,125,200,0.00478921943922,0.0000
0,0,126,200,0.00325685075954,0.0000
0,0,127,200,0.00465280978108,0.0000
0,0,128,200,0.00574121090101,0.0000
0,0,129,200,0.00481076848332,0.0000
0,0,130,200,0.00634616632682,0.0000
0,0,131,200,0.00438640943775,0.0000
0,0,132,200,0.00486207917781,0.0000
